unique_id,osmid,element_type,ele,name,tourism,name:en,created_by,stars,wikidata,toilets:wheelchair,website,wheelchair,addr:city,addr:street,internet_access,internet_access:fee,rooms,smoking,name:zh,opening_hours,email,contact:phone,contact:website,addr:country,phone,operator,name:ja,shop,amenity,building,designation,addr:postcode,addr:state,barrier,hotel,addr:housenumber,source,stairs,contact:email,cuisine,name:es,name:fr,description,historic,name:ru,payment:cash,payment:credit_cards,payment:debit_cards,name:nl,toilet:seated,brand,number,contact:facebook,delivery,name:it,name:hi,addr:place,nodes,fax,name:ne,area,amenity_1,building:adjacency,building:gable_wall,building:levels,building:overhang,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,building:age,building:condition,building:geological_site,building:lateral:material,building:lateral:system,building:levels:underground,capacity:persons,roof:material,roof:shape,fixme,contact:fax,internet_access:ssid,landuse,beds,capacity,level,addr:tole,addr:ward,name:kn,name:ur,start_date,brand:wikidata,brand:wikipedia,building:part,note,addr:district,addr:province,ways,type,name:de,timestamp,completeness_score
node/5591851626,5591851626,node,,,hotel,SWAKO COTTAGE,,,,,,,,salinadi road,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-02T08:54:18Z,1.0
node/5593758930,5593758930,node,,,hotel,Sakura hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Сакура отель,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T10:59:17Z,1.0
node/5618815623,5618815623,node,,,hotel,Bougainvilla Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-15T04:02:13Z,1.0
node/5636765321,5636765321,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-23T07:34:22Z,1.0
node/5641402022,5641402022,node,,,hotel,Bardiya Pyuthan Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-25T09:36:39Z,1.0
node/5651038221,5651038221,node,,,hotel,Ayursagar The spa resort,,,,,,,,Matatirtha,wlan,,,,,,ayursagar@Gmail.com,,,,+97715164021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-30T06:45:50Z,1.0
node/5679345321,5679345321,node,,,hotel,Giramondo hotel B&B,,,,,http://www.giramondohotel.com,,,Buddha Tole Marg,wlan,,,,,24/7,giramondohotel@gmail.com,,,,+9774360160,Bharat Giri,,,,,,44600,,,,83/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-10T10:15:31Z,1.0
node/5715203121,5715203121,node,,,hotel,My hotel,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-24T12:53:41Z,1.0
node/5742410139,5742410139,node,,,hotel,Hotel Aayam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-06T01:37:09Z,1.0
node/5820083146,5820083146,node,,Lumbini Heritage Home,hotel,,,,,,http://www.lumbiniheritagehome.com,,,Nagbahal-16,wired,no,,,,,lumbiniheritagehome@gmail.com,,,,+977-9840466686,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-10T16:21:13Z,1.0
node/5827377186,5827377186,node,,,hotel,Serene Hotel,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serene Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-12T15:34:15Z,1.0
node/5831489343,5831489343,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-14T06:36:35Z,1.0
node/5862525185,5862525185,node,,,hotel,Yeti Inn Pvt. Ltd,,,,,http://www.yetiinn.com,,,Paknajol,wlan,,,,,24/7,info@yetiinn.com,,,,+97714253202,Ram S. Amatya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-28T03:12:42Z,1.0
node/5921925032,5921925032,node,,Hotel Dynasty,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-22T05:21:10Z,1.0
node/5921939644,5921939644,node,,Crush Candy Hotel,hotel,,,,,,,,,,yes,,,,,,,,,,9804005094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-22T05:38:52Z,1.0
node/5938724288,5938724288,node,,,hotel,Hotel Ancient Centre,,,,,,,,,wlan,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-29T12:36:49Z,1.0
node/5940036904,5940036904,node,,Norbulinka Boutique Hotel,hotel,Norbu Linka hotel,,,,,,,,,"cellular,wlan",,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,Норбу Линка отель,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-06T13:26:07Z,1.0
node/5957922485,5957922485,node,,,hotel,Hotel Red Planet,,,,,http://www.hotelredplanet.com,,,Chaksibari Marg,wlan,,,,,24/7,redplanet_thamel@hotmail.com,,,,97714700879,Mahesh Prasad Manandhar,,,,,,44600,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T13:27:55Z,1.0
node/6012276785,6012276785,node,,,hotel,SHERPA HOUSE,,,,,,,,"27.723383, 85.361644",wlan,,,,,24/7,sherpahouse.npl@gmail.com,,,,+9779818542817,Pasang Sherpa,,,,,,44602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-25T09:36:26Z,1.0
node/6015760490,6015760490,node,,,hotel,pashupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-26T16:26:54Z,1.0
node/6022285585,6022285585,node,,,hotel,Hotel Norbu Sangpo,,,,,http://hotelnorbusangpo.com,,,Phulbari street,wlan,,,,,,,,,,+977 1-4916301,,,,,,,44600,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-29T13:38:55Z,1.0
node/6022671385,6022671385,node,,,hotel,Jasmine Apartment Hotel,,,,,http://jasmine-ah.com,,,Sudidhanagar Marg,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-29T15:53:14Z,1.0
node/6024654886,6024654886,node,,,hotel,Naya bazar 640 avenue Shahid gangalal marg poste box no:8915 kathmandu Népal,,,,,,,,Shahid Gangalal Marg,,,,,,24/7,,,,,,,,,,,,8915,,,,25/30,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-30T11:20:56Z,1.0
node/6026810885,6026810885,node,,,hotel,Homestay-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-31T08:43:10Z,1.0
node/6026810985,6026810985,node,,,hotel,Homstay - 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-31T08:43:11Z,1.0
node/6027482067,6027482067,node,,Hotel Tranquil,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-31T14:13:12Z,1.0
node/6031122710,6031122710,node,,Nepali Ghar Hotel,hotel,,,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T10:59:17Z,1.0
node/6031122719,6031122719,node,,Kathmandu City Hotel,hotel,,,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-02T03:25:01Z,1.0
node/6046725209,6046725209,node,,Galaxy Public School,hotel,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-08T16:12:25Z,1.0
node/6048863985,6048863985,node,,,hotel,Ilam Mechi Guest House,,,,,,,,Khaupatole Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-29T07:33:06Z,1.0
node/6049080487,6049080487,node,,,hotel,Le rhododendron chambres d'hôtes,,,,,http://www.lerhododendron.com,,,Shahid Gangalal Marg,wlan,,,,,24/7,lerhododendron-nepal@hotmail.com,,,,097714386556,shrestha sita,,,,,,8915,,,,+977-1-4386556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-09T14:23:53Z,1.0
node/6068070386,6068070386,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-17T09:05:02Z,1.0
node/6078491485,6078491485,node,,,hotel,Hotel Silver Home,,,,,https://hotelsilverhome.com/,,,,wlan,,,,,,info@hotelsilverhome.com,,,,97714262986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:36Z,1.0
node/6082824386,6082824386,node,,,hotel,Kamachya Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-22T14:22:23Z,1.0
node/6098516490,6098516490,node,,Serenity,hotel,,,3,,,,,Thamel,Bhagwan Bahal Marga,yes,no,27,no,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T08:20:45Z,1.0
node/6132326885,6132326885,node,,,hotel,City View Restaurant & Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-12T09:49:23Z,1.0
node/6147291685,6147291685,node,,,hotel,Samira hill top hotel,,,,,,,,,,,,,,Mo-Su 07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19T11:18:52Z,1.0
node/6149370086,6149370086,node,,,hotel,Hotel chautari office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20T09:19:42Z,1.0
node/6149392487,6149392487,node,,Hyatt Regency Kathmandu,hotel,,,,Q18350485,,,,"Taragaon,Kathmandu",Hyatt - Boudha road,yes,,,,,24/7,,,,,01-5171234,,,,,,,44601,,,,,,,,,,,,,,,,,,,Hyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-29T17:59:37Z,1.0
node/6176463286,6176463286,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-01T13:24:11Z,1.0
node/6190895685,6190895685,node,,,hotel,the Valley Guest House,,,,,http://www.thevalleyguesthouse.com,,,,,,,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,the Valley Guest House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-07T21:13:59Z,1.0
node/6194947585,6194947585,node,,,hotel,Hotel,,,,,,,,11 16 16,wlan,,,,,24/7,,,,,,,,,,,,00977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-09T11:26:20Z,1.0
node/6229421286,6229421286,node,,,hotel,Hotel Guatam Buddha,,,,,,,,,,,,,,,,,,,01-4444646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-23T11:59:51Z,1.0
node/6232125822,6232125822,node,,Hotel Darwin,hotel,,,,,,www.hoteldarwinnepal.com,,Kathmandu,Balaju-Sourkhutte Sadak,wlan,,12,,,,hoteldarwinnp@gmail.com,,,,"+9779818679936,+97714383156,+9779841511573,+9779866481267",Anup,,,,,,44600,,,,,,,,,,,"Hotel Darwin is a blend of indigenous resources and craft in a modern setting with access to the pristine rooftop garden.  It is reasonably priced place situated at the heart of major tourist hub in greater Thamel area of Kathmandu.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-26T11:01:55Z,1.0
node/6294831285,6294831285,node,,,hotel,Icho Ryokan(銀杏旅館),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22T03:47:25Z,1.0
node/6302864892,6302864892,node,,Hotel Kali Gandaki,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-26T07:30:45Z,1.0
node/6305303029,6305303029,node,,Hema,hotel,,,,,,,,Kathmandu,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-27T09:22:52Z,1.0
node/6313721920,6313721920,node,,Hotel Suneri,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9861654355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-03T07:34:11Z,1.0
node/6325213687,6325213687,node,,,hotel,Kathmandu Bamboo Resort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-08T12:31:05Z,1.0
node/6326695985,6326695985,node,,,hotel,Oyo 260 Mount View Hotel,,,,,,,,,wlan,,,,,,,,,,+977 984-3652237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-09T06:42:26Z,1.0
node/6336945906,6336945906,node,,Himalayan Sherpa Inn,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-28T19:44:33Z,1.0
node/6337479085,6337479085,node,,Siddhi Manakamana hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-14T10:41:40Z,1.0
node/6376143996,6376143996,node,,,hotel,Birbal Hotek,,,,,,,,,,,,,,,,,,,,,,,,,,+977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-18T11:52:17Z,1.0
node/6378694285,6378694285,node,,,hotel,Kailawati woolen house,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,Шаровары и Непальские Шмотки,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T12:29:37Z,1.0
node/6384674587,6384674587,node,,,hotel,annapurn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-05T02:59:00Z,1.0
node/6401866385,6401866385,node,,,hotel,Holy Himalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-13T08:22:46Z,1.0
node/6447177385,6447177385,node,,,hotel,Tower Hotel Godawari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-04T07:05:56Z,1.0
node/6454726089,6454726089,node,,,hotel,Hotel Triratna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07T11:28:27Z,1.0
node/6456718485,6456718485,node,,,hotel,Sri Aurobindo Yoga Mandir,,,,,https://www.auronepal.org/,,,,wlan,,,,,,sriaurobindo@gmail.com,,,,97714312157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-26T14:57:38Z,1.0
node/6487718624,6487718624,node,,Red House Nagarkot,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-21T10:25:08Z,1.0
node/6488899088,6488899088,node,,,hotel,Choice hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-21T17:36:13Z,1.0
node/6489935724,6489935724,node,,Hotel Himalayan heart,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-22T06:29:32Z,1.0
node/6489935725,6489935725,node,,Hotel Himalyan heart,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-22T06:29:32Z,1.0
node/6499441985,6499441985,node,,,hotel,Patan Kumari Homestay,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-27T11:36:38Z,1.0
node/6565551186,6565551186,node,,,hotel,Mustang Thakali Bhansa Ghar,,,,,,,,Sinamangal Road,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-23T07:09:52Z,1.0
node/6571889491,6571889491,node,,,hotel,Royal Banquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-26T06:36:05Z,1.0
node/6572703285,6572703285,node,,,hotel,White Palace Banquet,,,,,,,,Arniko Raj Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-27T16:22:51Z,1.0
node/6596842585,6596842585,node,,,hotel,Danzee Sherpa guesthouse,,,,,,,,Golfutar West Road,,,,,,,,,,,981-3717708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-08T14:53:09Z,1.0
node/6645362885,6645362885,node,,Hotel Little Buddha Inn,hotel,Hotel Little Buddha Inn,,,,,http://hotellittlebuddhainn.com,,,Pawo Gompa Road,wlan,no,,,,24/7,hotellittlebuddha019@gmail.com,,,,+977 9818142080;9818142080,Sudip Lama,,,restaurant,,,44600,,,,,,,,regional;american,,Hotel Little Buddha Inn,,,,,,,,,Hotel and Resturant,,https://www.facebook.com/permalink.php?id=374090299899214&story_fbid=378636769444567,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-22T03:56:32Z,1.0
node/6775912385,6775912385,node,,,hotel,OYO 587 Hotel Tradition Inn,,,,,,,,Shambhu Marg,wlan,,,,,,,,,,+9779851103996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-06T00:31:04Z,1.0
node/6785117848,6785117848,node,,,hotel,Stupa View Hotel,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,Stupa view hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-23T05:45:22Z,1.0
node/6813743785,6813743785,node,,,hotel,Kushadevi homestay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-21T09:23:29Z,1.0
node/6822178685,6822178685,node,,,hotel,Homestay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-25T09:18:52Z,1.0
node/6824419985,6824419985,node,,,hotel,Hotel New Dakshinkali,,,,,,,,,wlan,,,,,24/7,,,,,014352365,Hari/Gyanendra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-26T02:41:26Z,1.0
node/6846824285,6846824285,node,,,hotel,Landmark Hotel Kathmandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-03T09:30:03Z,1.0
node/6854437549,6854437549,node,,Manaslu Home And Apartment,hotel,,,,,,,,Kathmandu,Jyatha Marg,wlan,,15,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,Manaslu Home And Apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-06T03:30:10Z,1.0
node/6856905786,6856905786,node,,,hotel,Hotel Katmandou restaurant & lodge,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-07T08:36:00Z,1.0
node/6907526675,6907526675,node,,Hotel Annapurna,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T11:16:53Z,1.0
node/6907547037,6907547037,node,,Yak & Yeti,hotel,,,,,,,,,,,,,,,,,+97714248999,http://www.yakandyeti.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-18T11:33:05Z,1.0
node/6920925185,6920925185,node,,,hotel,Big tree Hostel,,,,,https://bigtree-hostel.business.site/,,,"Kathmandu 44600, Népal",wlan,,,,,,,,,,+977 984-4014896,,,,,,,44600,,,,,,,,,,Big tree Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-20T11:20:07Z,1.0
node/6931158885,6931158885,node,,,hotel,Garden Home,,,,,,,,"Paknajol,Pippalbot,Kaldhara",,,,,,,gardenktm@Gmail.com,,,,00977014382360,,,,,,,,,,,,,,,,Garden Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30T13:37:19Z,1.0
node/6933942885,6933942885,node,,,hotel,The Lapsi Tree original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-31T05:31:50Z,1.0
