unique_id,osmid,element_type,amenity,name,shop,email,internet_access,opening_hours,phone,toilets:wheelchair,wheelchair,cuisine,wifi,alt_name,website,name:ne,source,name:en,internet_access:fee,operator,smoking,addr:street,toilets,addr:housename,designation,addr:tole,operator:type,outdoor_seating,level,name:kr,addr:city,addr:housenumber,contact:email,contact:phone,contact:phone2,diet:vegetarian,drink,addr:postcode,description,historic,diet:vegan,name:fr,internet_access:ssid,building,takeaway,name:uk,name:hi,name:ja,name:ru,name:de,name:es,name:it,name:nl,nodes,FIXME,building:adjacency,building:gable_wall,building:levels,building:overhang,building:ownership,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,area,height,building_count,isced:level,personnel:count,student:count,tourism,addr:ward,addr:place,delivery,infrastructure/facility,municipality,ward,start_date,name:bo,timestamp,completeness_score
node/4866958021,4866958021,node,cafe,,,,wlan,,,,,asian,,,,,,Didi tea shop,,sita didi,,nayathimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-20T21:09:50Z,1.0
node/4873219223,4873219223,node,cafe,,,,,,,,,,,,,,,Chhaku Bakku Cafe,,,,ChhakkuBakku Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-24T03:25:22Z,1.0
node/4873577004,4873577004,node,cafe,Citiy Tandoori Fast Food,,,,,,,,,,,,,,City Tandoori Fast Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,सिटि तन्दुरी फास्ट फुड,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-05T08:57:48Z,1.0
node/4873927782,4873927782,node,cafe,Moms Kitchen and Living Imports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-07T07:56:01Z,1.0
node/4890884826,4890884826,node,cafe,Coffee Pasal,,,wlan,Mo-Su 08:00-22:00,,,,,,,,,,Coffee Pasal,,,,Durbar Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-02T03:01:42Z,1.0
node/4893549021,4893549021,node,cafe,,,,,,,,,,,,,,,Tola's MoMo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-03T10:00:08Z,1.0
node/4896329122,4896329122,node,cafe,,,,,,,,,,,,,,,Sumi's Road House Coffee Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-05T03:45:28Z,1.0
node/4903561323,4903561323,node,cafe,,,,,,,,,,,,,,,NIDC Canteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T12:04:50Z,1.0
node/4911757321,4911757321,node,cafe,,,,,24/7,,,,,,,,,,Sambhu Uncle Cottage & Restaurant,,,,Gopal Chowk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-13T01:15:55Z,1.0
node/4916380621,4916380621,node,cafe,,,,wlan,Mo-Su 09:00-22:00,014427370,,,,,,http://www.facebook.com/thesocialcafe,,,social cafe,,,,Bishnu marga,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-25T10:35:25Z,1.0
node/4921602765,4921602765,node,cafe,Kwality Cafe,,,wlan,Mo-Su 09:00-21:00,,,,,,,,,,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-18T06:03:34Z,1.0
node/4922129021,4922129021,node,cafe,,,,,24/7,,,,,,,,,,Dolakhali khaaja ghar,,,,Phulchoki Maai Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-18T12:30:52Z,1.0
node/4923827856,4923827856,node,cafe,Phyaphulla Resturant,,,no,Mo-Su 10:00-22:00,,,,regional,,,,,,,no,,,anandaganesthan way,,,,,,,,,Gokarneshwor,Narayntar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-24T10:02:03Z,1.0
node/4956042285,4956042285,node,cafe,Bishal Everst Mo:mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-07T04:12:35Z,1.0
node/4956103026,4956103026,node,cafe,Gopal Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-07T05:12:43Z,1.0
node/4958622622,4958622622,node,cafe,,,,,,,,,,,,,,,Sanereeta gift and coffee shop,,,,khauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-03T01:25:31Z,1.0
node/4971818621,4971818621,node,cafe,,,,wlan,24/7,,,,,,,,,,Pixie Cafe N Bar,,,,united college galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-15T08:24:13Z,1.0
node/4985309194,4985309194,node,cafe,Universal Cafe,,,yes,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-21T17:02:04Z,1.0
node/4985315092,4985315092,node,cafe,Airport Sekuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-21T17:06:11Z,1.0
node/4987042448,4987042448,node,cafe,,,,wlan,,,,,,,,,,,We Meet Cafe,,,,Apartment Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-22T18:47:35Z,1.0
node/5002503821,5002503821,node,cafe,,,,,24/7,,,,,,,,,,Miss You Pani Puri and Chatpate,,,,chobar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-30T05:58:45Z,1.0
node/5006170124,5006170124,node,cafe,,,,,,,no,yes,,,,,,,Zen Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-11T03:12:01Z,1.0
node/5009206299,5009206299,node,cafe,Ramsterdam Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-02T09:47:32Z,1.0
node/5029085922,5029085922,node,cafe,,,,,,,,,,,,,,,Jhigu Chhen Stick Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-11T16:28:43Z,1.0
node/5061881322,5061881322,node,cafe,,,,,,,,,,,,,,,Surya Coffee House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-29T10:20:21Z,1.0
node/5064137022,5064137022,node,cafe,,,,wlan,,,,,,,,,,,Under the bush cafe,,Suman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-28T12:53:09Z,1.0
node/5073493823,5073493823,node,cafe,,,,,,,,,,,,,,,Mama's tea shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-01T14:39:38Z,1.0
node/5075026794,5075026794,node,cafe,Himalayan Java Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T09:19:44Z,1.0
node/5080625423,5080625423,node,cafe,,,,wlan,,,,,,,,,,,Saturday Cafe,,,,itachhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-02T09:43:00Z,1.0
node/5083818721,5083818721,node,cafe,,,,wlan,,,,,,,,,,,Napukhu khaja ghar,,,,smritinagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-12T02:38:42Z,1.0
node/5094087721,5094087721,node,cafe,Aroma Himalayan Coffee,,,wlan,,015528401,,,,,,,,,Aroma Himalayan Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-10T07:58:34Z,1.0
node/5094291071,5094291071,node,cafe,doban resturants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-10T09:34:08Z,1.0
node/5108194622,5108194622,node,cafe,,,,,,,,,,,,,,,Asbin's homee,,,,Gems Galli - Government's Official Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-15T19:31:46Z,1.0
node/5112781625,5112781625,node,cafe,,,,,,,,,,,,,,,Pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-18T11:10:30Z,1.0
node/5119441623,5119441623,node,cafe,,,,,,,,,,,,,,,Wood Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウッドカフェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-18T09:53:55Z,1.0
node/5121130135,5121130135,node,cafe,,,,,,,,,,,,,,,RedMud Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-22T04:47:00Z,1.0
node/5121438538,5121438538,node,cafe,,,,,,,,,,,,,,,Sunset Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,サンセット カフェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-22T08:30:17Z,1.0
node/5122901971,5122901971,node,cafe,Marico Bakery & Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-22T21:28:57Z,1.0
node/5130457424,5130457424,node,cafe,,,,,,,,,,,,,,,Pancha Buddha Tea Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-26T10:20:26Z,1.0
node/5145785023,5145785023,node,cafe,,,,,,,,,,,,,,,wake up cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-03T18:59:12Z,1.0
node/5158172421,5158172421,node,cafe,,,,,,,,,,,,,,,Genesis Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27T08:25:46Z,1.0
node/5171143921,5171143921,node,cafe,,,,wlan,Mo-Su 07:00-20:00,,,,,,,,,,Palpasa Coffee,,,,J.P. Road,,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-16T12:18:55Z,1.0
node/5174083921,5174083921,node,cafe,,,,wlan,,,,,,,,,,,Your's cafe,,,,Shreekhanda M.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-18T05:23:23Z,1.0
node/5174102521,5174102521,node,cafe,,,,,,,,,,,,,,,CS Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-18T05:54:29Z,1.0
node/5175879624,5175879624,node,cafe,Cafe Pashupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-27T21:36:35Z,1.0
node/5177374622,5177374622,node,cafe,,,,,,,,,,,,,,,Surya Coffee Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-20T01:14:27Z,1.0
node/5185272223,5185272223,node,cafe,,,,wlan,,,,,,,,,,,The Rukh Cafe,,,,Dhulikhel Sindhuli Bhittamod Highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-24T05:29:05Z,1.0
node/5188512822,5188512822,node,cafe,,,,wlan,,9851204310,,,,,,,,,SR Futsal and Cafe,,Suraj KC and Ravi Thapa,,KU road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-25T12:25:22Z,1.0
node/5217809629,5217809629,node,cafe,,,,wlan,Mo-Su 07:00-21:00,015522883,,,,,,,,,Crossroad Coffee House,,,,Satdobato - Godavari Road,,,,,,,,,,,,,,,,44702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-08T10:44:37Z,1.0
node/5221096821,5221096821,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10T07:50:46Z,1.0
node/5222641926,5222641926,node,cafe,,,,,,,,,,,,,,,Tea Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11T05:52:05Z,1.0
node/5227832024,5227832024,node,cafe,,,,wlan,24/7,,,,,,,,,,Bhumi bhojhanalaya,,,,,,,,,,,,,,,,,,,,011 0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T08:55:01Z,1.0
node/5227849325,5227849325,node,cafe,,,,wlan,,,,,,,,,,,Susil khaja ghr,,,,devistan,,,,,,,,,,0010,,,,,,011 0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T09:16:53Z,1.0
node/5227855723,5227855723,node,cafe,,,,,,011490440,,,,,,,,,bhumi,,,,,,,,,,,,,,0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T09:08:55Z,1.0
node/5234480621,5234480621,node,cafe,Evoke Cafe & Bistro,,,yes,,,,,,,,,,,Evoke Cafe,,,,Jhamel Road,,,,,,,,,Lalitpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-27T08:47:48Z,1.0
node/5235946722,5235946722,node,cafe,,,,,,,,,,,,,,,Big Daddy’s cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-18T08:12:31Z,1.0
node/5255676225,5255676225,node,cafe,,,,wlan,Mo-Su 06:00-20:00,,,,coffee_shop,,,,,,Lamee Coffee,,,,Swoyambhu Marg,,,,,,,,,,,,,,,,+977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-18T05:51:45Z,1.0
node/5265547821,5265547821,node,cafe,,,,,,,,,,,,,,,F10 Party Venue,,,,Ganeshman Singh Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05T10:55:24Z,1.0
node/5276596723,5276596723,node,cafe,,,,,Su-Fr 06:00-18:00,,,,,,,,,,Namaste De cafe,,,,Maharajgunj Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11T03:36:09Z,1.0
node/5278771521,5278771521,node,cafe,,,,,,,,,,,,,,,Tea & coffee shop Gankhu dharampur way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T01:50:45Z,1.0
node/5278771622,5278771622,node,cafe,,,,,,,,,,,,,,,Raju tea & coffee shop gankhu dharamapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T01:50:50Z,1.0
node/5281048221,5281048221,node,cafe,,,,,,,,,,,,,,,Pramod tea & coffe shop gankhu dharamapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-13T02:02:41Z,1.0
node/5289087423,5289087423,node,cafe,,,,,,,,,,,,,,,Ohsho Cafe,,,,Kisipide to Gurjudhara,,,,,,,,,,,,,,,,,,,,,,,,,,王将カフェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-17T06:31:43Z,1.0
node/5289863728,5289863728,node,cafe,,,,wlan,24/7,016614237,,,donut;cake;tea;coffee_shop;local,,,,,,Typical,,,,Taulachhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-17T15:19:52Z,1.0
node/5290826527,5290826527,node,cafe,,,,,,,,,,,,,,,Tara Café,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18T03:17:31Z,1.0
node/5304916525,5304916525,node,cafe,,,,,,,,,,,,,,,Yogesh Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-26T15:13:33Z,1.0
node/5319931824,5319931824,node,cafe,The Kathmandu cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-04T06:21:39Z,1.0
node/5325557269,5325557269,node,cafe,,,,,,,,,coffee_shop,,,,,,Bhaiya Phuku Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-23T18:35:29Z,1.0
node/5331658619,5331658619,node,cafe,Cafe Chheli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-10T18:26:31Z,1.0
node/5331658970,5331658970,node,cafe,Nepabeanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-10T18:26:31Z,1.0
node/5337033121,5337033121,node,cafe,Roadrunner Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-18T12:53:03Z,1.0
node/5339943224,5339943224,node,cafe,,,,,,,,,,,,,,,Jaggu Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-15T01:33:16Z,1.0
node/5358733221,5358733221,node,cafe,,,,,24/7,,,,,,,,,,coffee house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-24T10:59:16Z,1.0
node/5360937821,5360937821,node,cafe,,,,wlan,Mo-Su 07:00-18:00,,,,,,,,,,Sunrise cafe,,,,Shram Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-25T12:32:41Z,1.0
node/5367652206,5367652206,node,cafe,Amigo cafe,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-28T09:11:04Z,1.0
node/5367691381,5367691381,node,cafe,Coffee Tea & Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-28T09:57:30Z,1.0
node/5379654221,5379654221,node,cafe,,,,wlan,Mo-Su 07:00-20:00,+977-9841890842,,,burger;sandwich;breakfast;ice_cream;sausage;cake;coffee_shop;noodles;donut;pizza,,,,,,Coffee Klatch,,Bikesh Lohala,,Ram Mandir Road,,,,,,,,,,,,,,,,44800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-02T01:45:32Z,1.0
node/5382283622,5382283622,node,cafe,,,,,,,,,,,,,,,The Himalayan Tea Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-03T04:37:27Z,1.0
node/5387099123,5387099123,node,cafe,,,,wlan,Mo-Su 07:00-22:00,,,,,,,,,,Unique Hotel & fastfood cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-04T16:15:21Z,1.0
node/5388494522,5388494522,node,cafe,,,owcin11@gmail.com,wlan,Mo-Su 08:00-22:00,9849057158,,,,,,,,,Kolakhu De' Cafe,,Hari sundar Shrestha / Sushin Shretha,,Purano Thimi- Naya Thimi,,,,,,,,,,3,,,,,,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05T05:06:50Z,1.0
node/5390469021,5390469021,node,cafe,,,,,Mo-Su 09:00-20:00,,,,,,,,,,Bonanza cafe & fast food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05T16:51:25Z,1.0
node/5404958326,5404958326,node,cafe,,,,,,,,,,,,,,,Sunrise view Café,,,,Taukhal Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-11T09:43:06Z,1.0
node/5404983221,5404983221,node,cafe,,,,,,,,,,,,,,,"PS hiking route, Chamkhar",,,,Bansdol Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-11T09:43:02Z,1.0
node/5412418168,5412418168,node,cafe,Charlotte Cafe,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-14T14:36:07Z,1.0
node/5436915452,5436915452,node,cafe,Eliz cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-26T09:00:12Z,1.0
node/5443291921,5443291921,node,cafe,,,,wlan,24/7,,,,chinese;curry;diner;fish;fish_and_chips;french;japanese;noodles,,,,,,cafe bliss,,Aanand,,Narsingh Chowk,,,,,,,,,,014260495,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-27T21:02:33Z,1.0
node/5485625143,5485625143,node,cafe,,,,,,,,,,,,,,,California cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-18T03:16:15Z,1.0
node/5498799821,5498799821,node,cafe,,,,wlan,Mo-Su 07:00-21:00,,,,burger;sandwich;grill;ice_cream;cake;asian;coffee_shop;pancake;donut;pizza;chicken;italian_pizza;curry;hotdog;tea;sausage;chinese;american,,,,,,Na:Pukhu Cafe,,,,itachhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-14T08:40:32Z,1.0
node/5501106721,5501106721,node,cafe,,,,,,,,,,,,,,,P Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-24T12:12:28Z,1.0
node/5516070827,5516070827,node,cafe,,,,,,,,,,,,,,,Secret Garden Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-30T11:00:36Z,1.0
node/5528554421,5528554421,node,cafe,,,,wlan,Mo-Su 09:00-18:00,,,,,,,,,,coffee square,,,,itachhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-04T16:44:56Z,1.0
node/5554156823,5554156823,node,cafe,,,,wlan,Mo-Su 09:00-22:00,4700388,,,regional,,,,,,Himalu kitchen,,,,Thamel Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,Непальская кухняThamel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-15T09:34:34Z,1.0
node/5587351222,5587351222,node,cafe,,,,,,,,,,,,,,,Secret Garden Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-30T03:50:03Z,1.0
node/5589803123,5589803123,node,cafe,,,,,,,,,,,,,,,Rhino Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-01T07:11:36Z,1.0
node/5591608350,5591608350,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-02T06:17:59Z,1.0
node/5604211228,5604211228,node,cafe,,,,,,,,,,,,,,,G-cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-08T10:28:14Z,1.0
node/5613227444,5613227444,node,cafe,,,,wlan,,,,,,,,,,,Kairos Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-12T08:31:08Z,1.0
node/5624721521,5624721521,node,cafe,,,,,Su-Fr 08:00-16:00,,,,,,,,,,Cafe of Bethesda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-17T14:46:19Z,1.0
node/5631392922,5631392922,node,cafe,,,,,,,,,,,,,,,Tiny Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-21T00:05:16Z,1.0
